CountryCode,subset,question_code,question_label,answer,percentage
Latvia,Bisexual women,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Strongly disagree,0
Latvia,Bisexual women,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Current situation is fine,7
Latvia,Bisexual women,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Don`t know,6
Latvia,Bisexual men,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Strongly agree,41
Latvia,Bisexual men,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Agree,32
Latvia,Bisexual men,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Disagree,5
Latvia,Bisexual men,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Strongly disagree,5
Latvia,Bisexual men,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Current situation is fine,5
Latvia,Bisexual men,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Don`t know,14
Malta,Lesbian,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Strongly agree,86
Malta,Lesbian,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Agree,8
Malta,Lesbian,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Disagree,3
Malta,Lesbian,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Strongly disagree,2
Malta,Lesbian,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Current situation is fine,0
Malta,Lesbian,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Don`t know,1
Malta,Gay,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Strongly agree,76
Malta,Gay,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Agree,9
Malta,Gay,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Disagree,3
Malta,Gay,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Strongly disagree,5
Malta,Gay,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Current situation is fine,1
Malta,Gay,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Don`t know,6
Malta,Bisexual women,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Strongly agree,78
Malta,Bisexual women,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Agree,12
Malta,Bisexual women,b2_f,"What would allow you to be more comfortable living as a lesbian, gay or bisexual person in the country where you live? Better acceptance of differences in sexual orientations by religious leaders?",Disagree,2
